"","FID","prob.precip","dens.precip","prob.krieg","dens.krieg"
"70",778,0.0407528184734333,3.53309635333592,0.0952380479019755,2.0577116853891
"71",778,0.0432152707888317,3.44666038267194,0.0972118766045504,2.03424270684874
"72",778,0.0456777231042301,3.35709129636352,0.0991857053071252,2.00743754391191
"73",778,0.0481401754196285,3.26538101050021,0.1011595340097,1.979014909374
"74",778,0.0506026277350268,3.17202060537046,0.103133362712275,1.95105536670316
"75",778,0.0530650800504252,3.07749206984393,0.10510719141485,1.92514788492845
"76",778,0.0555275323658235,2.98235082575114,0.107081020117424,1.90257527338125
"77",778,0.0579899846812219,2.88743130470126,0.109054848819999,1.88429511212937
"78",778,0.0604524369966203,2.79311073429519,0.111028677522574,1.87090251219079
"79",778,0.0629148893120186,2.69974629219466,0.113002506225149,1.8626217708695
"80",778,0.065377341627417,2.6079040239047,0.114976334927724,1.85932374147507
